booking_id,check_in,nights,lead_time_days,adults,children,country,room_type,market_segment,adr_eur,is_cancelled,revenue_eur
1690,2025-08-17,10,111,2,0,Italy,Superior,OTA,112.19,0,1121.9
1691,2025-11-17,1,125,1,0,Turkey,Deluxe,Travel Agency,155.83,0,155.83
1692,2025-08-12,2,42,4,2,Spain,Standard,OTA,62.05,0,124.1
1693,2026-02-08,3,168,2,0,Italy,Family,OTA,160.3,0,480.9
1694,2025-05-27,11,118,2,0,Egypt,Deluxe,OTA,155.77,1,0.0
1695,2025-12-21,9,82,4,0,UAE,Superior,OTA,87.62,0,788.58
1696,2025-11-09,3,174,2,0,UAE,Standard,Corporate,106.57,0,319.71
1697,2025-04-29,9,83,2,0,Italy,Family,Direct,188.36,0,1695.24
1698,2025-02-26,6,13,3,0,UAE,Deluxe,Direct,131.83,0,790.98
1699,2025-09-22,8,116,2,0,Portugal,Superior,Travel Agency,122.01,0,976.08
1700,2025-08-08,6,36,2,1,Turkey,Standard,Corporate,58.18,0,349.08
1701,2025-05-02,6,148,2,2,Portugal,Superior,Travel Agency,130.56,0,783.36
1702,2025-10-24,14,154,2,0,UAE,Superior,Corporate,89.08,0,1247.12
1703,2026-06-07,9,7,2,0,Italy,Suite,OTA,237.14,0,2134.26
1704,2026-03-08,2,17,4,0,Greece,Suite,OTA,243.69,1,0.0
1705,2026-03-14,1,131,2,2,France,Suite,Direct,278.26,0,278.26
1706,2025-12-28,13,44,2,2,Portugal,Superior,Direct,90.55,0,1177.15
1707,2025-10-20,14,142,2,0,UAE,Standard,Travel Agency,59.6,1,0.0
1708,2025-07-05,2,113,4,0,Egypt,Deluxe,OTA,113.62,0,227.24
1709,2025-12-02,12,57,2,2,Spain,Standard,Direct,126.72,0,1520.64
1710,2025-12-31,7,175,2,0,Turkey,Deluxe,Corporate,150.87,0,1056.09
1711,2026-05-24,2,122,2,1,France,Suite,Corporate,267.25,0,534.5
1712,2025-03-08,5,57,2,1,France,Suite,Travel Agency,225.72,0,1128.6
1713,2026-01-21,11,110,2,0,Spain,Suite,Direct,227.89,0,2506.79
1714,2025-02-07,2,12,3,2,UAE,Family,OTA,173.85,1,0.0
1715,2025-01-18,9,59,4,0,France,Standard,Direct,79.59,0,716.31
1716,2026-02-24,11,133,2,0,France,Deluxe,Corporate,167.08,0,1837.88
1717,2025-10-11,12,131,3,0,Portugal,Suite,Travel Agency,241.59,0,2899.08
1718,2026-03-25,3,143,2,1,UAE,Suite,Travel Agency,230.71,0,692.13
1719,2026-06-17,3,132,4,0,Spain,Superior,OTA,157.3,0,471.9
1720,2025-03-15,8,149,2,2,Italy,Superior,Travel Agency,87.91,1,0.0
1721,2026-06-26,9,48,4,2,Portugal,Standard,Corporate,60.67,1,0.0
1722,2025-01-15,6,148,3,0,Turkey,Deluxe,Direct,128.23,0,769.38
1723,2025-09-30,13,52,2,1,France,Suite,Corporate,258.11,0,3355.43
1724,2026-06-20,2,21,2,0,Spain,Superior,Travel Agency,121.21,1,0.0
1725,2026-03-21,14,137,1,0,Greece,Suite,Corporate,236.04,0,3304.56
1726,2025-03-23,5,86,3,0,Spain,Suite,OTA,217.05,0,1085.25
1727,2025-04-18,8,119,3,0,UAE,Deluxe,OTA,153.59,0,1228.72
1728,2026-03-12,7,149,2,0,UAE,Standard,Travel Agency,101.79,0,712.53
1729,2026-06-01,9,5,4,1,Spain,Deluxe,OTA,189.49,0,1705.41
1730,2025-05-10,11,101,1,0,Italy,Suite,OTA,224.71,0,2471.81
1731,2025-03-23,1,63,3,0,Portugal,Deluxe,OTA,145.95,0,145.95
1732,2025-11-19,6,31,2,1,Spain,Suite,Direct,250.96,1,0.0
1733,2026-06-28,6,136,1,2,Italy,Standard,Travel Agency,70.46,0,422.76
1734,2025-12-02,1,34,2,0,Portugal,Superior,Corporate,76.99,0,76.99
1735,2025-03-13,6,178,3,1,Greece,Family,Corporate,171.07,0,1026.42
1736,2025-05-24,8,20,2,0,Egypt,Suite,OTA,209.75,0,1678.0
1737,2025-08-03,6,61,3,0,Spain,Deluxe,Travel Agency,174.1,0,1044.6
1738,2026-03-17,2,93,4,0,Portugal,Superior,Direct,102.36,0,204.72
1739,2025-12-09,14,98,2,0,Portugal,Suite,OTA,238.47,0,3338.58
1740,2026-01-01,6,29,1,1,Turkey,Superior,Corporate,91.28,0,547.68
1741,2025-02-13,11,34,3,0,Portugal,Family,OTA,174.42,1,0.0
1742,2026-04-13,1,40,3,2,Egypt,Family,Corporate,206.96,1,0.0
1743,2025-01-05,6,63,2,0,Italy,Family,Travel Agency,202.07,0,1212.42
1744,2025-09-20,2,180,4,1,Italy,Standard,Direct,53.09,0,106.18
1745,2026-04-18,6,162,2,0,Turkey,Family,Travel Agency,107.18,0,643.08
1746,2025-02-13,6,31,1,0,Spain,Superior,Corporate,106.26,0,637.56
1747,2025-08-08,1,67,2,1,Egypt,Superior,Corporate,102.53,1,0.0
1748,2025-05-18,14,130,1,0,Turkey,Deluxe,Corporate,141.04,0,1974.56
1749,2025-04-29,9,148,2,2,UAE,Superior,Direct,96.19,0,865.71
1750,2026-02-26,10,11,2,1,Egypt,Deluxe,Direct,122.57,1,0.0
1751,2025-06-27,3,129,3,0,Portugal,Deluxe,Travel Agency,207.3,0,621.9
1752,2025-12-26,2,180,2,0,Portugal,Superior,Corporate,156.69,0,313.38
1753,2025-05-07,8,68,2,0,Egypt,Suite,Direct,230.01,1,0.0
1754,2025-04-19,13,98,2,0,Greece,Deluxe,OTA,153.23,0,1991.99
1755,2026-05-31,13,133,1,2,Portugal,Superior,Corporate,134.6,1,0.0
1756,2026-03-30,11,91,3,0,Greece,Superior,Corporate,113.15,0,1244.65
1757,2025-10-18,13,121,2,0,Turkey,Standard,OTA,68.09,0,885.17
1758,2025-01-09,10,3,3,0,UAE,Superior,Corporate,77.39,0,773.9
1759,2025-01-24,3,139,2,1,France,Deluxe,Travel Agency,150.31,0,450.93
1760,2025-06-20,1,67,1,0,Greece,Standard,Direct,50.08,0,50.08
1761,2025-12-31,8,118,2,0,Turkey,Deluxe,Direct,179.98,0,1439.84
1762,2025-01-21,1,176,2,2,Turkey,Standard,OTA,79.19,0,79.19
1763,2025-06-13,5,95,2,2,Italy,Standard,Corporate,93.02,0,465.1
1764,2025-11-13,2,162,2,0,Turkey,Suite,Corporate,231.8,0,463.6
1765,2025-01-29,10,142,2,0,Egypt,Deluxe,Corporate,170.73,1,0.0
1766,2025-07-29,3,45,2,0,Portugal,Deluxe,OTA,134.21,0,402.63
1767,2025-07-09,5,3,2,0,France,Family,Direct,182.28,0,911.4
1768,2025-04-21,9,159,1,0,Greece,Deluxe,Corporate,140.91,0,1268.19
1769,2026-06-23,7,25,4,1,Greece,Standard,Corporate,74.46,0,521.22
1770,2025-01-13,3,139,2,1,France,Standard,OTA,104.23,1,0.0
1771,2025-02-05,1,152,2,0,Egypt,Family,OTA,156.1,1,0.0
1772,2025-03-13,10,92,2,1,Spain,Standard,Travel Agency,89.01,0,890.1
1773,2026-04-22,8,154,2,0,Spain,Standard,Corporate,113.31,0,906.48
1774,2025-09-07,3,85,3,0,Spain,Family,OTA,198.22,1,0.0
1775,2026-04-18,2,48,1,1,France,Superior,Direct,94.88,0,189.76
1776,2025-04-22,4,138,2,2,Spain,Suite,Corporate,252.44,0,1009.76
1777,2025-03-19,11,99,2,0,France,Standard,Direct,45.0,0,495.0
1778,2025-09-17,6,71,4,1,Italy,Family,Direct,200.17,0,1201.02
1779,2025-06-21,9,17,2,0,Portugal,Deluxe,Travel Agency,215.95,0,1943.55
1780,2025-09-08,7,13,2,0,Turkey,Deluxe,OTA,157.55,0,1102.85
1781,2025-07-08,6,36,1,1,Spain,Superior,Travel Agency,144.74,0,868.44
1782,2025-07-05,4,150,2,0,France,Standard,Travel Agency,46.37,0,185.48
1783,2025-11-09,12,114,2,0,Egypt,Suite,Direct,214.91,0,2578.92
1784,2025-08-02,11,46,2,0,UAE,Standard,OTA,71.72,0,788.92
1785,2025-05-14,8,104,1,1,Turkey,Suite,Direct,236.05,0,1888.4
1786,2025-05-18,5,88,4,0,UAE,Standard,Corporate,87.71,1,0.0
1787,2025-02-07,3,27,1,2,Italy,Deluxe,Direct,134.99,0,404.97
1788,2025-06-24,13,110,3,1,Turkey,Suite,Corporate,243.49,0,3165.37
1789,2025-09-19,8,142,2,2,Egypt,Superior,OTA,134.18,1,0.0
1790,2026-04-20,7,15,1,2,Turkey,Deluxe,Corporate,162.35,1,0.0
1791,2025-09-23,1,130,4,0,Portugal,Suite,Direct,230.94,0,230.94
1792,2025-04-23,10,8,2,0,France,Standard,Corporate,98.55,0,985.5
1793,2025-11-04,1,12,2,2,Greece,Family,OTA,164.92,0,164.92
1794,2025-07-22,13,83,2,0,Turkey,Suite,Corporate,242.11,1,0.0
1795,2025-10-04,8,10,3,0,Italy,Superior,Corporate,132.76,0,1062.08
1796,2025-11-23,5,110,2,0,Spain,Superior,Direct,105.41,0,527.05
1797,2025-06-20,4,125,4,0,Spain,Deluxe,Travel Agency,119.77,0,479.08
1798,2025-01-02,4,55,1,0,Spain,Standard,Corporate,81.42,0,325.68
1799,2025-09-12,13,74,4,1,Portugal,Superior,Direct,133.0,0,1729.0
1800,2025-01-05,1,132,3,2,Italy,Standard,Travel Agency,105.47,0,105.47
1801,2025-05-02,7,0,1,2,Italy,Family,OTA,149.0,0,1043.0
1802,2025-08-29,3,175,2,0,Portugal,Suite,Corporate,257.47,0,772.41
1803,2025-02-15,7,2,3,0,Turkey,Suite,Direct,233.96,0,1637.72
1804,2026-03-12,8,66,2,0,Spain,Standard,Direct,116.67,0,933.36
1805,2026-06-12,5,175,2,0,Egypt,Standard,Direct,50.23,0,251.15
1806,2025-09-08,8,21,1,2,Italy,Deluxe,Direct,166.97,0,1335.76
1807,2026-01-14,12,66,2,2,France,Suite,Travel Agency,231.33,0,2775.96
1808,2025-06-03,1,48,4,0,Spain,Standard,Travel Agency,65.36,0,65.36
1809,2025-07-28,6,61,2,1,Egypt,Standard,Corporate,103.97,1,0.0
1810,2025-11-26,7,147,3,2,Turkey,Deluxe,Travel Agency,178.19,0,1247.33
1811,2026-02-19,7,113,2,0,Italy,Standard,OTA,45.0,0,315.0
1812,2025-10-01,11,4,2,2,Italy,Suite,OTA,264.46,0,2909.06
1813,2025-05-22,11,56,3,1,Turkey,Standard,OTA,78.29,0,861.19
1814,2026-02-05,3,8,3,0,Italy,Family,Travel Agency,175.72,0,527.16
1815,2025-11-29,3,119,2,0,Greece,Family,Travel Agency,144.01,0,432.03
1816,2025-06-13,4,88,2,0,Spain,Deluxe,Direct,165.2,0,660.8
1817,2025-06-13,10,24,3,0,UAE,Standard,Direct,138.12,0,1381.2
1818,2026-03-05,2,160,2,0,UAE,Suite,Direct,226.78,0,453.56
1819,2025-10-21,11,101,1,0,Spain,Family,OTA,205.84,0,2264.24
1820,2025-08-13,1,67,2,1,Spain,Standard,Direct,79.81,0,79.81
1821,2025-05-11,9,62,3,0,Portugal,Standard,Direct,67.71,0,609.39
1822,2025-04-02,12,44,2,0,Egypt,Standard,Travel Agency,45.0,0,540.0
1823,2025-04-02,3,7,4,0,UAE,Standard,Corporate,114.8,0,344.4
1824,2026-03-16,7,83,2,0,Turkey,Family,Direct,177.78,0,1244.46
1825,2025-11-09,11,45,2,1,Egypt,Superior,Travel Agency,98.92,0,1088.12
1826,2026-01-28,14,6,1,2,Italy,Deluxe,OTA,142.79,1,0.0
1827,2025-01-08,6,127,4,0,Turkey,Family,OTA,192.27,0,1153.62
1828,2025-09-23,4,89,3,1,Italy,Family,Corporate,163.88,0,655.52
1829,2025-06-23,3,81,1,0,Portugal,Superior,Corporate,86.85,0,260.55
1830,2026-04-09,1,130,2,1,Egypt,Deluxe,Corporate,147.16,1,0.0
1831,2025-06-06,14,33,2,0,Portugal,Family,Corporate,171.41,0,2399.74
1832,2026-06-07,14,69,3,0,Portugal,Family,Direct,170.87,0,2392.18
1833,2025-06-13,10,15,4,0,UAE,Standard,Direct,69.19,0,691.9
1834,2026-02-27,2,130,2,2,Portugal,Deluxe,OTA,181.82,0,363.64
1835,2025-05-09,4,80,2,0,Turkey,Standard,Travel Agency,149.5,0,598.0
1836,2026-03-06,12,96,3,0,Italy,Superior,Direct,84.05,0,1008.6
1837,2025-12-11,13,163,2,0,UAE,Superior,Travel Agency,58.07,0,754.91
1838,2025-09-20,10,44,1,1,Turkey,Deluxe,Direct,144.12,0,1441.2
1839,2025-05-07,2,171,4,2,Portugal,Superior,Direct,60.45,0,120.9
1840,2026-06-28,3,118,2,0,Egypt,Superior,Travel Agency,72.52,0,217.56
1841,2025-08-19,6,173,3,0,France,Standard,Travel Agency,67.19,0,403.14
1842,2026-03-06,9,5,2,1,Turkey,Standard,Travel Agency,97.08,0,873.72
1843,2025-04-11,14,25,1,0,Italy,Superior,Travel Agency,103.84,0,1453.76
1844,2025-11-15,4,168,4,0,Italy,Superior,OTA,52.46,1,0.0
1845,2025-01-31,2,102,1,0,Egypt,Standard,OTA,73.53,0,147.06
1846,2026-05-24,3,25,4,2,Egypt,Standard,Direct,75.3,0,225.9
1847,2025-07-27,3,15,4,0,Italy,Suite,Corporate,235.71,0,707.13
1848,2025-02-20,2,22,2,0,Spain,Superior,Travel Agency,137.46,0,274.92
1849,2026-05-02,14,29,2,0,Portugal,Standard,Corporate,102.66,1,0.0
1850,2026-03-01,1,26,4,1,France,Deluxe,Direct,151.81,0,151.81
1851,2026-06-04,5,25,3,0,Portugal,Suite,Travel Agency,291.45,0,1457.25
1852,2026-01-09,1,160,1,0,Greece,Family,Travel Agency,139.04,0,139.04
1853,2025-08-17,6,135,2,0,Spain,Family,OTA,162.12,0,972.72
1854,2026-06-26,11,113,3,0,Portugal,Superior,Corporate,106.84,0,1175.24
1855,2025-02-27,12,58,2,0,Egypt,Standard,Corporate,79.39,0,952.68
1856,2025-01-29,9,176,3,0,Portugal,Superior,OTA,74.44,0,669.96
1857,2025-07-27,11,152,3,1,Turkey,Family,Corporate,126.45,0,1390.95
1858,2025-05-04,9,50,2,0,Greece,Standard,Corporate,79.9,0,719.1
1859,2026-03-06,9,27,1,0,Turkey,Suite,Direct,200.25,0,1802.25
1860,2026-01-11,13,90,2,2,Spain,Standard,OTA,63.38,0,823.94
1861,2025-09-21,11,75,2,0,Greece,Family,OTA,177.92,0,1957.12
1862,2025-06-16,14,31,2,2,Spain,Family,Corporate,142.86,0,2000.04
1863,2025-12-27,14,116,2,1,Portugal,Standard,Corporate,88.25,0,1235.5
1864,2026-03-30,11,174,2,0,Egypt,Suite,Direct,219.65,1,0.0
1865,2025-09-09,10,93,4,0,Italy,Deluxe,Direct,140.86,0,1408.6
1866,2025-04-29,14,104,2,0,Egypt,Standard,Direct,92.61,0,1296.54
1867,2026-05-07,1,55,2,0,Spain,Suite,Travel Agency,237.94,0,237.94
1868,2025-06-10,5,54,4,0,Greece,Suite,OTA,247.66,1,0.0
1869,2025-10-23,9,74,3,0,Greece,Standard,Direct,90.99,0,818.91
1870,2025-11-05,2,108,3,0,Spain,Deluxe,OTA,147.54,0,295.08
1871,2025-02-17,3,25,2,0,Egypt,Family,Travel Agency,184.11,0,552.33
1872,2026-02-02,12,74,2,0,Greece,Suite,Travel Agency,223.0,0,2676.0
1873,2025-08-27,5,140,1,0,Spain,Deluxe,Direct,162.29,0,811.45
1874,2025-05-02,13,70,2,1,Turkey,Superior,Corporate,104.27,0,1355.51
1875,2026-06-02,14,149,2,0,UAE,Family,OTA,207.56,1,0.0
1876,2025-12-12,6,28,2,2,Italy,Family,Corporate,178.44,0,1070.64
1877,2025-12-04,13,25,2,0,UAE,Suite,Corporate,226.24,0,2941.12
1878,2026-06-03,2,87,2,0,France,Family,Direct,187.74,0,375.48
1879,2026-04-18,3,58,4,1,Spain,Superior,Travel Agency,143.82,0,431.46
1880,2025-10-27,7,94,2,1,Portugal,Family,OTA,163.34,1,0.0
1881,2025-02-07,6,16,2,0,Spain,Family,OTA,159.28,0,955.68
1882,2025-03-04,14,128,2,0,UAE,Family,Travel Agency,109.55,0,1533.7
1883,2026-05-08,9,164,2,1,Spain,Superior,Direct,113.38,0,1020.42
1884,2026-05-14,6,78,2,2,Spain,Superior,Corporate,101.84,0,611.04
1885,2025-10-31,14,18,2,2,UAE,Family,OTA,187.63,0,2626.82
1886,2026-01-28,1,41,3,0,UAE,Deluxe,Corporate,163.2,0,163.2
1887,2026-06-25,7,37,2,0,Turkey,Standard,Corporate,45.42,0,317.94
1888,2026-03-03,7,64,2,0,Portugal,Family,OTA,197.54,0,1382.78
1889,2025-05-28,8,17,4,0,UAE,Superior,Corporate,90.85,0,726.8
1890,2026-05-03,7,177,2,0,France,Superior,Corporate,98.47,0,689.29
1891,2026-06-01,14,121,3,0,Egypt,Standard,Travel Agency,45.0,0,630.0
1892,2026-06-14,9,100,3,0,France,Standard,Travel Agency,88.4,0,795.6
1893,2026-01-15,13,60,2,0,UAE,Standard,OTA,52.54,0,683.02
1894,2026-05-01,4,147,2,0,UAE,Suite,Corporate,224.52,0,898.08
1895,2026-03-16,5,2,2,0,UAE,Family,Corporate,145.45,0,727.25
1896,2025-03-01,12,121,3,2,Portugal,Family,Travel Agency,199.9,1,0.0
1897,2025-12-19,5,40,2,0,Spain,Superior,Travel Agency,100.48,0,502.4
1898,2025-05-31,14,46,2,0,Egypt,Superior,Corporate,78.26,0,1095.64
1899,2025-07-31,3,15,4,0,France,Superior,Corporate,79.81,0,239.43
1900,2025-04-16,2,19,2,0,Portugal,Family,Direct,195.23,1,0.0
1901,2026-05-19,2,108,2,0,Turkey,Superior,Travel Agency,88.76,0,177.52
1902,2025-04-27,5,68,3,1,Greece,Standard,Travel Agency,67.93,0,339.65
1903,2025-06-29,2,108,3,0,Greece,Suite,OTA,240.94,0,481.88
1904,2025-07-11,1,46,4,1,Spain,Standard,Travel Agency,72.13,0,72.13
1905,2025-07-08,11,101,2,1,Italy,Standard,Corporate,45.0,0,495.0
1906,2025-01-26,14,18,2,1,Spain,Superior,Direct,125.4,0,1755.6
1907,2026-02-14,4,114,1,0,Spain,Standard,Travel Agency,73.9,1,0.0
1908,2025-07-23,4,47,2,1,France,Deluxe,Travel Agency,157.37,0,629.48
1909,2026-01-21,10,57,1,1,France,Suite,Travel Agency,257.33,0,2573.3
1910,2026-03-31,7,61,3,0,Greece,Suite,Direct,189.31,0,1325.17
1911,2026-02-12,13,83,2,0,France,Deluxe,Travel Agency,167.58,0,2178.54
1912,2025-04-22,12,154,2,2,Greece,Superior,Corporate,172.46,0,2069.52
1913,2025-06-11,13,126,2,2,Italy,Superior,Direct,120.06,1,0.0
1914,2026-02-01,4,89,4,0,Turkey,Suite,Corporate,273.02,0,1092.08
1915,2025-03-02,3,110,4,1,Portugal,Family,Travel Agency,198.95,0,596.85
1916,2025-06-25,8,42,3,0,UAE,Superior,Corporate,126.59,0,1012.72
1917,2025-09-29,10,160,3,0,Spain,Family,Direct,199.93,1,0.0
1918,2026-06-02,14,139,2,0,Spain,Family,Corporate,204.55,0,2863.7
1919,2026-01-08,13,105,1,0,Spain,Suite,Direct,270.68,0,3518.84
1920,2025-04-16,10,43,3,0,France,Superior,Direct,79.75,0,797.5
1921,2026-01-16,13,76,2,2,Spain,Deluxe,Travel Agency,176.63,0,2296.19
1922,2025-02-05,10,57,2,0,UAE,Superior,OTA,103.55,0,1035.5
1923,2025-07-31,3,1,2,0,UAE,Standard,Direct,111.71,1,0.0
1924,2025-06-07,13,95,4,0,UAE,Standard,Direct,92.29,0,1199.77
1925,2025-08-20,6,72,2,0,Greece,Family,Travel Agency,144.42,0,866.52
1926,2025-08-02,10,49,2,0,France,Deluxe,OTA,185.62,0,1856.2
1927,2026-02-08,3,151,2,0,Spain,Suite,Direct,220.96,1,0.0
1928,2025-12-22,10,137,4,0,Italy,Superior,Travel Agency,102.35,0,1023.5
1929,2025-10-04,2,41,3,0,Portugal,Deluxe,Corporate,192.31,0,384.62
1930,2025-11-17,14,156,3,2,France,Standard,Direct,83.61,0,1170.54
1931,2025-05-27,4,127,2,0,Italy,Family,Corporate,166.3,0,665.2
1932,2025-11-13,10,95,2,0,Italy,Standard,Corporate,78.13,0,781.3
1933,2025-07-06,10,68,4,0,Greece,Family,Travel Agency,165.78,0,1657.8
1934,2025-04-11,10,33,2,1,Portugal,Standard,OTA,100.18,0,1001.8
1935,2025-04-13,8,95,2,1,France,Family,Travel Agency,166.52,1,0.0
1936,2026-04-30,6,38,4,2,Egypt,Deluxe,Corporate,148.97,0,893.82
1937,2025-04-16,3,179,1,2,Egypt,Standard,Corporate,94.47,0,283.41
1938,2025-08-23,1,1,3,2,France,Suite,Travel Agency,251.5,0,251.5
1939,2025-11-19,14,35,2,0,Greece,Superior,Direct,92.86,0,1300.04
1940,2025-03-06,6,176,2,0,UAE,Standard,Travel Agency,100.51,0,603.06
1941,2025-04-07,5,53,4,0,Italy,Suite,Direct,227.08,0,1135.4
1942,2025-11-03,4,170,1,2,Portugal,Family,Corporate,149.42,0,597.68
1943,2025-05-24,5,119,3,0,UAE,Deluxe,OTA,106.23,1,0.0
1944,2025-06-07,2,128,3,0,Turkey,Deluxe,Direct,145.56,0,291.12
1945,2025-07-04,12,1,2,2,Portugal,Family,Direct,135.51,0,1626.12
1946,2026-03-18,8,162,2,2,Greece,Superior,OTA,89.55,0,716.4
1947,2025-06-24,10,150,3,1,UAE,Standard,Travel Agency,79.59,0,795.9
1948,2025-02-28,3,87,2,2,Turkey,Family,Travel Agency,203.92,0,611.76
1949,2025-02-28,9,85,4,2,UAE,Suite,OTA,232.99,1,0.0
1950,2025-06-25,13,82,4,1,Portugal,Superior,Corporate,74.93,0,974.09
1951,2025-06-26,1,130,2,1,Portugal,Superior,OTA,107.3,0,107.3
1952,2026-01-07,5,55,4,0,UAE,Standard,Corporate,107.8,0,539.0
1953,2025-06-22,9,40,2,0,UAE,Standard,Direct,72.43,0,651.87
1954,2025-07-07,6,169,4,1,France,Deluxe,Corporate,183.65,0,1101.9
1955,2025-06-26,9,105,2,2,Turkey,Superior,Direct,109.45,0,985.05
1956,2025-04-03,14,43,2,0,Turkey,Standard,Travel Agency,97.68,0,1367.52
1957,2025-06-29,10,2,1,2,Egypt,Family,OTA,180.46,1,0.0
1958,2026-03-31,1,34,2,1,Spain,Deluxe,Travel Agency,182.22,0,182.22
1959,2025-02-23,10,92,2,0,France,Standard,Corporate,133.58,0,1335.8
1960,2025-10-19,11,10,1,0,Italy,Standard,Direct,68.26,1,0.0
1961,2025-08-13,4,94,2,2,France,Superior,OTA,113.97,1,0.0
1962,2025-11-02,14,118,1,0,Greece,Family,Direct,203.9,0,2854.6
1963,2025-02-17,7,5,3,0,Portugal,Family,Direct,181.34,1,0.0
1964,2025-11-25,7,71,2,0,Egypt,Standard,Corporate,45.0,0,315.0
1965,2026-03-23,14,33,2,0,Greece,Suite,Travel Agency,232.8,0,3259.2
1966,2025-01-11,1,146,2,0,Portugal,Superior,OTA,116.13,0,116.13
1967,2025-10-05,7,23,2,1,France,Superior,Direct,149.85,0,1048.95
1968,2025-07-30,14,50,2,0,Spain,Suite,Travel Agency,242.59,0,3396.26
1969,2025-10-17,12,23,2,0,France,Superior,Direct,88.0,0,1056.0
1970,2026-02-03,6,70,2,0,Greece,Family,OTA,181.73,0,1090.38
1971,2026-04-21,8,168,2,2,UAE,Family,Corporate,211.74,0,1693.92
1972,2025-02-02,7,177,2,0,Turkey,Superior,Direct,94.44,0,661.08
1973,2025-10-12,7,17,2,0,UAE,Standard,Corporate,67.39,0,471.73
1974,2025-01-21,2,126,3,2,Greece,Superior,Travel Agency,94.8,0,189.6
1975,2025-07-07,1,43,2,2,Greece,Family,Travel Agency,142.76,0,142.76
1976,2025-10-01,13,68,1,1,France,Superior,Travel Agency,111.46,0,1448.98
1977,2025-12-20,7,85,2,2,Egypt,Suite,Travel Agency,238.51,0,1669.57
1978,2026-04-05,10,2,2,0,Turkey,Suite,Travel Agency,197.46,0,1974.6
1979,2025-08-19,7,35,2,2,Spain,Deluxe,Corporate,129.76,0,908.32
1980,2025-06-27,4,132,2,0,Italy,Standard,Direct,84.7,1,0.0
1981,2025-12-14,4,128,2,0,Portugal,Deluxe,OTA,167.04,0,668.16
1982,2025-04-04,7,71,2,0,Spain,Standard,OTA,104.06,0,728.42
1983,2026-05-04,9,19,2,1,Spain,Deluxe,Corporate,169.19,0,1522.71
1984,2026-02-25,12,24,2,0,Portugal,Suite,Travel Agency,239.96,0,2879.52
1985,2025-10-10,4,117,1,1,Egypt,Standard,Corporate,45.0,1,0.0
1986,2025-12-26,7,65,2,1,France,Family,OTA,169.37,0,1185.59
1987,2026-02-18,9,17,2,0,Italy,Suite,Travel Agency,180.54,0,1624.86
1988,2026-06-14,12,155,3,0,Spain,Superior,Corporate,114.82,0,1377.84
1989,2026-05-02,12,42,3,0,Spain,Suite,Travel Agency,223.64,0,2683.68
1990,2025-12-09,1,178,2,2,Egypt,Standard,Travel Agency,45.0,1,0.0
1991,2025-08-30,6,105,2,0,UAE,Standard,OTA,89.34,0,536.04
1992,2025-09-11,8,68,2,2,Greece,Superior,Direct,146.39,0,1171.12
1993,2026-02-10,8,165,2,0,Spain,Family,Corporate,135.8,0,1086.4
1994,2025-05-04,9,34,2,0,Egypt,Family,Corporate,186.43,1,0.0
1995,2025-10-15,13,20,3,0,Portugal,Suite,Corporate,230.17,1,0.0
1996,2025-12-03,4,128,2,2,Spain,Family,Corporate,155.94,0,623.76
1997,2025-07-30,10,106,2,0,France,Suite,Corporate,220.99,0,2209.9
1998,2026-02-14,1,80,4,0,Spain,Deluxe,OTA,140.16,0,140.16
1999,2025-05-23,14,30,4,1,Spain,Deluxe,Corporate,140.07,0,1960.98
2000,2025-03-21,9,102,4,1,Spain,Family,Corporate,173.96,0,1565.64
2001,2025-07-30,3,15,1,1,France,Suite,Direct,218.66,0,655.98
2002,2026-05-01,4,148,3,0,Italy,Suite,OTA,223.26,0,893.04
2003,2026-05-18,2,143,2,1,UAE,Superior,OTA,123.82,0,247.64
2004,2026-04-20,2,117,4,0,Egypt,Deluxe,Travel Agency,126.59,0,253.18
2005,2025-06-25,7,150,2,0,Spain,Superior,OTA,116.43,0,815.01
2006,2025-03-31,11,60,2,0,Spain,Standard,Travel Agency,71.39,1,0.0
2007,2026-01-03,13,144,3,1,Portugal,Standard,Corporate,66.37,0,862.81
2008,2025-07-03,2,157,2,2,Portugal,Superior,Direct,155.42,0,310.84
2009,2026-01-12,5,155,3,0,Turkey,Superior,Travel Agency,78.27,0,391.35
2010,2025-09-09,13,13,4,0,Italy,Family,Direct,213.4,0,2774.2
2011,2026-03-01,8,128,1,1,Egypt,Deluxe,OTA,170.83,0,1366.64
2012,2025-04-27,6,165,3,2,Spain,Standard,Corporate,64.24,0,385.44
2013,2025-09-16,13,148,4,0,Italy,Deluxe,Direct,171.61,0,2230.93
2014,2025-07-24,8,11,1,1,Spain,Suite,OTA,172.31,1,0.0
2015,2026-02-27,11,76,1,1,Spain,Superior,Direct,92.0,0,1012.0
2016,2026-06-10,11,138,1,2,Italy,Family,OTA,151.9,1,0.0
2017,2026-02-16,3,135,2,2,Egypt,Suite,OTA,249.64,1,0.0
2018,2025-10-31,14,76,3,0,Spain,Standard,Corporate,97.57,0,1365.98
2019,2025-05-31,9,129,4,2,UAE,Suite,OTA,249.23,1,0.0
2020,2026-04-24,11,70,1,0,Egypt,Suite,Direct,243.11,0,2674.21
2021,2026-03-10,10,175,1,2,Egypt,Standard,OTA,103.4,1,0.0
2022,2026-04-29,7,100,2,0,Spain,Suite,OTA,259.42,0,1815.94
2023,2025-01-18,4,159,1,1,Spain,Superior,Corporate,93.68,0,374.72
