Booking_ID,Booking_Date,Destination,Channel,Booking_Type,Customer_Segment,Supplier,Quantity,Revenue_EUR,Cost_EUR,Status,Profit_EUR,Month,Cancellation_Flag,Year,Month_Name,Month_Number
B1000,2025-09-18,Azerbaijan,B2B,Flight,Family,Supplier A,1,477.57,406.79,Confirmed,70.78,2025-09,0,2025,Sep,9
B1001,2026-03-10,Portugal,B2B,Hotel,Business,Supplier C,2,1411.57,1102.76,Confirmed,308.81,2026-03,0,2026,Mar,3
B1002,2026-01-12,Turkey,B2C,Flight,Leisure,Supplier B,1,263.94,225.38,Completed,38.56,2026-01,0,2026,Jan,1
B1003,2026-01-29,Turkey,B2C,Package,Business,Supplier D,2,1939.97,1493.41,Completed,446.56,2026-01,0,2026,Jan,1
B1004,2025-01-09,Egypt,B2B,Package,Leisure,Supplier B,1,1227.77,1058.73,Confirmed,169.04,2025-01,0,2025,Jan,1
B1005,2025-08-04,France,B2B,Transfer,Couple,Supplier A,1,117.57,102.79,Confirmed,14.78,2025-08,0,2025,Aug,8
B1006,2025-03-24,Portugal,B2B,Transfer,Family,Supplier D,1,35.23,28.77,Confirmed,6.46,2025-03,0,2025,Mar,3
B1007,2025-06-14,Turkey,B2B,Flight,Couple,Supplier E,3,1282.58,997.88,Completed,284.7,2025-06,0,2025,Jun,6
B1008,2025-12-01,Portugal,B2C,Flight,Business,Supplier D,1,275.93,220.92,Confirmed,55.01,2025-12,0,2025,Dec,12
B1009,2025-01-04,Egypt,B2B,Hotel,Family,Supplier E,1,443.93,340.52,Confirmed,103.41,2025-01,0,2025,Jan,1
B1010,2025-04-24,France,B2C,Hotel,Couple,Supplier C,2,720.24,552.08,Confirmed,168.16,2025-04,0,2025,Apr,4
B1011,2026-05-05,France,B2C,Package,Family,Supplier C,1,1563.97,1294.31,Confirmed,269.66,2026-05,0,2026,May,5
B1012,2025-03-28,Egypt,B2C,Package,Couple,Supplier D,3,5088.62,3761.41,Cancelled,1327.21,2025-03,1,2025,Mar,3
B1013,2025-08-18,Spain,B2C,Flight,Leisure,Supplier D,1,301.95,255.09,Completed,46.86,2025-08,0,2025,Aug,8
B1014,2025-09-26,France,B2B,Flight,Couple,Supplier E,1,319.42,255.13,Confirmed,64.29,2025-09,0,2025,Sep,9
B1015,2025-06-02,Italy,B2C,Package,Leisure,Supplier A,3,4230.14,3556.5,Completed,673.64,2025-06,0,2025,Jun,6
B1016,2026-03-22,Portugal,B2C,Transfer,Business,Supplier B,1,133.72,112.93,Confirmed,20.79,2026-03,0,2026,Mar,3
B1017,2025-09-30,Turkey,B2B,Transfer,Business,Supplier D,1,105.9,85.96,Completed,19.94,2025-09,0,2025,Sep,9
B1018,2025-08-09,Turkey,B2B,Hotel,Business,Supplier D,1,409.8,299.39,Confirmed,110.41,2025-08,0,2025,Aug,8
B1019,2025-01-30,Turkey,B2C,Package,Couple,Supplier B,1,1353.8,1168.98,Completed,184.82,2025-01,0,2025,Jan,1
B1020,2026-04-15,Italy,B2B,Flight,Business,Supplier C,2,723.0,583.81,Cancelled,139.19,2026-04,1,2026,Apr,4
B1021,2025-08-06,Egypt,B2B,Transfer,Leisure,Supplier A,3,300.21,244.32,Confirmed,55.89,2025-08,0,2025,Aug,8
B1022,2025-03-02,Spain,B2C,Package,Couple,Supplier C,3,4738.38,3721.08,Completed,1017.3,2025-03,0,2025,Mar,3
B1023,2025-02-16,Spain,B2B,Package,Family,Supplier D,1,953.33,721.18,Confirmed,232.15,2025-02,0,2025,Feb,2
B1024,2025-05-16,Thailand,B2C,Flight,Family,Supplier B,3,784.72,579.66,Confirmed,205.06,2025-05,0,2025,May,5
B1025,2026-05-20,UAE,B2C,Transfer,Leisure,Supplier C,3,286.25,210.06,Confirmed,76.19,2026-05,0,2026,May,5
B1026,2026-03-20,France,B2C,Package,Family,Supplier A,1,1565.8,1292.27,Confirmed,273.53,2026-03,0,2026,Mar,3
B1027,2026-05-27,Turkey,B2B,Package,Family,Supplier C,3,4286.33,3614.76,Confirmed,671.57,2026-05,0,2026,May,5
B1028,2025-09-28,Thailand,B2B,Package,Business,Supplier C,2,3221.41,2656.45,Confirmed,564.96,2025-09,0,2025,Sep,9
B1029,2025-06-04,Thailand,B2C,Transfer,Business,Supplier B,1,99.57,75.52,Confirmed,24.05,2025-06,0,2025,Jun,6
B1030,2025-08-24,France,B2B,Flight,Family,Supplier B,2,739.14,542.8,Completed,196.34,2025-08,0,2025,Aug,8
B1031,2026-03-23,Italy,B2C,Transfer,Couple,Supplier C,3,321.96,240.71,Cancelled,81.25,2026-03,1,2026,Mar,3
B1032,2026-05-12,Portugal,B2C,Transfer,Business,Supplier A,1,58.63,49.64,Completed,8.99,2026-05,0,2026,May,5
B1033,2025-04-06,Greece,B2C,Package,Business,Supplier E,1,1006.13,720.3,Completed,285.83,2025-04,0,2025,Apr,4
B1034,2025-08-06,Azerbaijan,B2C,Flight,Couple,Supplier A,1,372.15,285.18,Confirmed,86.97,2025-08,0,2025,Aug,8
B1035,2026-05-26,Italy,B2C,Package,Family,Supplier A,2,2744.76,1940.59,Cancelled,804.17,2026-05,1,2026,May,5
B1036,2026-01-18,Azerbaijan,B2B,Flight,Business,Supplier A,1,179.79,136.31,Completed,43.48,2026-01,0,2026,Jan,1
B1037,2026-04-17,Portugal,B2B,Transfer,Leisure,Supplier C,1,86.24,74.35,Completed,11.89,2026-04,0,2026,Apr,4
B1038,2026-04-09,UAE,B2C,Hotel,Leisure,Supplier C,1,650.66,552.13,Completed,98.53,2026-04,0,2026,Apr,4
B1039,2025-02-26,Italy,B2C,Transfer,Couple,Supplier C,1,107.48,76.54,Confirmed,30.94,2025-02,0,2025,Feb,2
B1040,2025-09-03,Egypt,B2C,Flight,Business,Supplier B,2,364.83,320.98,Confirmed,43.85,2025-09,0,2025,Sep,9
B1041,2026-02-17,Turkey,B2C,Hotel,Family,Supplier D,2,1308.85,1118.34,Completed,190.51,2026-02,0,2026,Feb,2
B1042,2025-11-14,Azerbaijan,B2B,Hotel,Leisure,Supplier C,3,1897.82,1410.97,Confirmed,486.85,2025-11,0,2025,Nov,11
B1043,2025-07-24,Portugal,B2B,Transfer,Couple,Supplier C,3,203.87,143.53,Confirmed,60.34,2025-07,0,2025,Jul,7
B1044,2026-03-10,Italy,B2B,Transfer,Business,Supplier D,2,177.01,148.88,Cancelled,28.13,2026-03,1,2026,Mar,3
B1045,2025-04-06,Spain,B2B,Package,Business,Supplier B,2,3257.24,2416.1,Confirmed,841.14,2025-04,0,2025,Apr,4
B1046,2026-06-24,Thailand,B2B,Flight,Couple,Supplier D,1,202.43,169.55,Cancelled,32.88,2026-06,1,2026,Jun,6
B1047,2026-05-05,Turkey,B2C,Hotel,Family,Supplier B,3,1795.46,1438.9,Cancelled,356.56,2026-05,1,2026,May,5
B1048,2026-03-14,Turkey,B2C,Flight,Leisure,Supplier E,1,417.75,357.43,Cancelled,60.32,2026-03,1,2026,Mar,3
B1049,2026-06-07,Egypt,B2C,Transfer,Couple,Supplier E,1,98.85,82.66,Confirmed,16.19,2026-06,0,2026,Jun,6
B1050,2025-12-30,Turkey,B2C,Flight,Leisure,Supplier D,1,322.14,266.52,Confirmed,55.62,2025-12,0,2025,Dec,12
B1051,2025-07-06,Egypt,B2C,Flight,Couple,Supplier C,1,364.79,316.3,Completed,48.49,2025-07,0,2025,Jul,7
B1052,2026-04-11,Portugal,B2B,Package,Business,Supplier B,1,760.24,578.96,Confirmed,181.28,2026-04,0,2026,Apr,4
B1053,2025-03-22,Azerbaijan,B2C,Package,Couple,Supplier E,1,1468.93,1185.09,Confirmed,283.84,2025-03,0,2025,Mar,3
B1054,2025-01-06,Egypt,B2C,Flight,Business,Supplier D,2,798.63,624.41,Completed,174.22,2025-01,0,2025,Jan,1
B1055,2026-02-19,Azerbaijan,B2B,Transfer,Family,Supplier D,1,66.83,58.11,Confirmed,8.72,2026-02,0,2026,Feb,2
B1056,2025-03-31,France,B2C,Hotel,Business,Supplier A,1,764.03,603.63,Completed,160.4,2025-03,0,2025,Mar,3
B1057,2025-07-12,Spain,B2B,Hotel,Business,Supplier B,2,1385.87,1038.78,Confirmed,347.09,2025-07,0,2025,Jul,7
B1058,2025-07-15,Italy,B2B,Package,Business,Supplier D,2,3439.03,2800.98,Cancelled,638.05,2025-07,1,2025,Jul,7
B1059,2025-01-23,Italy,B2C,Hotel,Couple,Supplier D,2,1250.22,977.59,Cancelled,272.63,2025-01,1,2025,Jan,1
B1060,2025-01-21,Portugal,B2C,Hotel,Family,Supplier E,2,813.94,692.44,Confirmed,121.5,2025-01,0,2025,Jan,1
B1061,2025-02-22,UAE,B2C,Flight,Couple,Supplier D,2,918.51,781.53,Completed,136.98,2025-02,0,2025,Feb,2
B1062,2025-10-25,Spain,B2B,Transfer,Couple,Supplier E,3,353.15,308.29,Confirmed,44.86,2025-10,0,2025,Oct,10
B1063,2026-05-15,Greece,B2C,Flight,Couple,Supplier E,1,93.35,67.93,Cancelled,25.42,2026-05,1,2026,May,5
B1064,2025-03-07,Turkey,B2B,Transfer,Leisure,Supplier D,3,261.33,195.96,Completed,65.37,2025-03,0,2025,Mar,3
B1065,2025-12-22,Portugal,B2C,Transfer,Business,Supplier C,1,141.7,108.24,Confirmed,33.46,2025-12,0,2025,Dec,12
B1066,2026-04-26,UAE,B2C,Transfer,Business,Supplier E,1,136.84,96.57,Confirmed,40.27,2026-04,0,2026,Apr,4
B1067,2026-04-25,France,B2B,Package,Couple,Supplier C,2,2636.52,2263.65,Completed,372.87,2026-04,0,2026,Apr,4
B1068,2025-06-15,Azerbaijan,B2B,Hotel,Leisure,Supplier D,1,425.35,348.2,Confirmed,77.15,2025-06,0,2025,Jun,6
B1069,2025-06-27,Greece,B2B,Hotel,Leisure,Supplier D,2,1270.37,954.78,Completed,315.59,2025-06,0,2025,Jun,6
B1070,2025-11-07,Greece,B2C,Hotel,Leisure,Supplier C,1,418.39,367.98,Confirmed,50.41,2025-11,0,2025,Nov,11
B1071,2026-01-01,France,B2C,Hotel,Leisure,Supplier C,2,1156.56,1012.23,Confirmed,144.33,2026-01,0,2026,Jan,1
B1072,2025-04-27,Azerbaijan,B2C,Hotel,Business,Supplier D,1,664.04,566.11,Confirmed,97.93,2025-04,0,2025,Apr,4
B1073,2025-12-15,UAE,B2B,Flight,Business,Supplier E,3,821.18,718.99,Completed,102.19,2025-12,0,2025,Dec,12
B1074,2025-04-17,Spain,B2B,Transfer,Leisure,Supplier A,3,269.32,229.85,Completed,39.47,2025-04,0,2025,Apr,4
B1075,2025-04-15,Thailand,B2C,Flight,Business,Supplier A,1,301.55,214.94,Confirmed,86.61,2025-04,0,2025,Apr,4
B1076,2026-01-06,France,B2B,Package,Couple,Supplier A,1,988.7,732.91,Confirmed,255.79,2026-01,0,2026,Jan,1
B1077,2026-01-08,UAE,B2C,Hotel,Business,Supplier D,2,931.48,680.12,Confirmed,251.36,2026-01,0,2026,Jan,1
B1078,2025-01-07,Greece,B2B,Transfer,Family,Supplier E,1,87.42,76.51,Completed,10.91,2025-01,0,2025,Jan,1
B1079,2025-03-29,Turkey,B2B,Package,Family,Supplier B,1,1228.38,921.42,Completed,306.96,2025-03,0,2025,Mar,3
B1080,2026-06-27,Egypt,B2C,Hotel,Couple,Supplier D,2,1224.98,929.42,Confirmed,295.56,2026-06,0,2026,Jun,6
B1081,2026-04-15,Thailand,B2C,Package,Couple,Supplier B,1,1079.48,805.47,Confirmed,274.01,2026-04,0,2026,Apr,4
B1082,2026-06-14,Italy,B2B,Flight,Family,Supplier D,1,288.47,236.93,Confirmed,51.54,2026-06,0,2026,Jun,6
B1083,2026-03-21,Spain,B2C,Transfer,Business,Supplier E,1,110.83,80.51,Confirmed,30.32,2026-03,0,2026,Mar,3
B1084,2026-06-17,Turkey,B2B,Transfer,Family,Supplier C,1,80.17,68.6,Confirmed,11.57,2026-06,0,2026,Jun,6
B1085,2025-01-09,Turkey,B2B,Hotel,Couple,Supplier B,3,1605.74,1211.43,Cancelled,394.31,2025-01,1,2025,Jan,1
B1086,2026-03-29,UAE,B2C,Transfer,Family,Supplier A,1,72.43,61.18,Confirmed,11.25,2026-03,0,2026,Mar,3
B1087,2025-12-09,Egypt,B2B,Hotel,Business,Supplier A,3,1703.39,1236.55,Cancelled,466.84,2025-12,1,2025,Dec,12
B1088,2025-11-16,Thailand,B2C,Package,Leisure,Supplier A,3,6577.69,4928.37,Confirmed,1649.32,2025-11,0,2025,Nov,11
B1089,2025-09-22,Greece,B2B,Package,Leisure,Supplier A,1,1221.79,922.65,Completed,299.14,2025-09,0,2025,Sep,9
B1090,2025-09-23,Thailand,B2C,Package,Leisure,Supplier A,2,1916.86,1361.46,Confirmed,555.4,2025-09,0,2025,Sep,9
B1091,2025-11-02,Azerbaijan,B2B,Flight,Family,Supplier B,3,1427.4,1146.73,Cancelled,280.67,2025-11,1,2025,Nov,11
B1092,2025-08-28,UAE,B2B,Package,Business,Supplier D,3,3412.7,2866.22,Completed,546.48,2025-08,0,2025,Aug,8
B1093,2025-09-11,Italy,B2C,Package,Family,Supplier D,1,1387.83,1181.35,Completed,206.48,2025-09,0,2025,Sep,9
B1094,2025-05-31,Egypt,B2C,Transfer,Leisure,Supplier A,2,87.45,75.22,Confirmed,12.23,2025-05,0,2025,May,5
B1095,2025-05-14,Portugal,B2B,Hotel,Leisure,Supplier C,3,1597.82,1331.78,Confirmed,266.04,2025-05,0,2025,May,5
B1096,2026-02-17,Azerbaijan,B2B,Transfer,Couple,Supplier D,2,115.24,90.69,Completed,24.55,2026-02,0,2026,Feb,2
B1097,2026-05-17,Egypt,B2C,Hotel,Business,Supplier D,2,1367.72,1057.56,Confirmed,310.16,2026-05,0,2026,May,5
B1098,2025-05-13,Thailand,B2C,Flight,Couple,Supplier D,1,287.16,224.48,Completed,62.68,2025-05,0,2025,May,5
B1099,2025-06-10,Thailand,B2C,Package,Couple,Supplier A,1,1164.82,1014.86,Confirmed,149.96,2025-06,0,2025,Jun,6
B1100,2026-01-14,Azerbaijan,B2C,Package,Business,Supplier A,1,1145.06,918.56,Cancelled,226.5,2026-01,1,2026,Jan,1
B1101,2025-11-09,UAE,B2B,Package,Couple,Supplier A,1,2026.57,1502.44,Cancelled,524.13,2025-11,1,2025,Nov,11
B1102,2025-05-26,Azerbaijan,B2C,Transfer,Family,Supplier C,1,90.77,69.62,Cancelled,21.15,2025-05,1,2025,May,5
B1103,2025-07-07,Portugal,B2C,Flight,Family,Supplier A,1,339.42,248.91,Confirmed,90.51,2025-07,0,2025,Jul,7
B1104,2026-03-04,Portugal,B2B,Package,Family,Supplier D,2,1731.89,1280.5,Confirmed,451.39,2026-03,0,2026,Mar,3
B1105,2025-05-16,France,B2B,Transfer,Couple,Supplier B,1,80.42,69.71,Completed,10.71,2025-05,0,2025,May,5
B1106,2025-04-02,Azerbaijan,B2B,Transfer,Business,Supplier D,1,117.17,94.07,Confirmed,23.1,2025-04,0,2025,Apr,4
B1107,2025-02-16,Portugal,B2C,Package,Business,Supplier A,3,5028.86,3852.76,Confirmed,1176.1,2025-02,0,2025,Feb,2
B1108,2025-11-13,Thailand,B2C,Flight,Business,Supplier E,3,822.05,657.82,Completed,164.23,2025-11,0,2025,Nov,11
B1109,2025-02-24,Azerbaijan,B2B,Hotel,Leisure,Supplier A,3,1379.04,1132.33,Confirmed,246.71,2025-02,0,2025,Feb,2
B1110,2025-07-04,Spain,B2C,Package,Business,Supplier E,2,2838.71,2098.59,Completed,740.12,2025-07,0,2025,Jul,7
B1111,2025-03-28,Thailand,B2B,Package,Leisure,Supplier D,1,956.49,669.66,Completed,286.83,2025-03,0,2025,Mar,3
B1112,2025-12-15,Egypt,B2B,Hotel,Leisure,Supplier E,1,405.93,342.06,Cancelled,63.87,2025-12,1,2025,Dec,12
B1113,2026-01-27,Turkey,B2C,Flight,Leisure,Supplier E,1,262.9,205.72,Confirmed,57.18,2026-01,0,2026,Jan,1
B1114,2025-10-20,France,B2B,Hotel,Leisure,Supplier B,1,609.31,436.8,Confirmed,172.51,2025-10,0,2025,Oct,10
B1115,2026-02-22,France,B2B,Flight,Business,Supplier A,1,236.09,175.38,Completed,60.71,2026-02,0,2026,Feb,2
B1116,2025-11-02,Egypt,B2B,Flight,Business,Supplier D,1,260.17,204.04,Confirmed,56.13,2025-11,0,2025,Nov,11
B1117,2025-09-22,Egypt,B2C,Flight,Business,Supplier B,3,796.87,627.7,Confirmed,169.17,2025-09,0,2025,Sep,9
B1118,2025-08-31,Portugal,B2C,Transfer,Family,Supplier A,1,107.17,86.53,Completed,20.64,2025-08,0,2025,Aug,8
B1119,2026-04-21,Thailand,B2C,Transfer,Couple,Supplier A,2,162.0,137.53,Confirmed,24.47,2026-04,0,2026,Apr,4
B1120,2025-08-28,Spain,B2C,Package,Business,Supplier E,1,1735.92,1224.66,Confirmed,511.26,2025-08,0,2025,Aug,8
B1121,2025-11-08,Azerbaijan,B2B,Transfer,Leisure,Supplier E,1,98.76,80.07,Completed,18.69,2025-11,0,2025,Nov,11
B1122,2025-05-26,UAE,B2C,Hotel,Couple,Supplier E,2,435.72,344.99,Confirmed,90.73,2025-05,0,2025,May,5
B1123,2025-02-12,Spain,B2B,Transfer,Business,Supplier A,1,39.56,33.67,Confirmed,5.89,2025-02,0,2025,Feb,2
B1124,2026-05-09,Turkey,B2B,Package,Family,Supplier B,3,5560.93,3917.65,Confirmed,1643.28,2026-05,0,2026,May,5
B1125,2026-06-07,Turkey,B2C,Flight,Leisure,Supplier C,1,268.94,217.71,Confirmed,51.23,2026-06,0,2026,Jun,6
B1126,2026-02-09,Italy,B2B,Hotel,Couple,Supplier B,3,1769.47,1293.89,Confirmed,475.58,2026-02,0,2026,Feb,2
B1127,2026-06-01,UAE,B2B,Package,Couple,Supplier C,1,1092.5,912.39,Confirmed,180.11,2026-06,0,2026,Jun,6
B1128,2025-11-26,UAE,B2B,Hotel,Family,Supplier A,1,730.08,612.61,Confirmed,117.47,2025-11,0,2025,Nov,11
B1129,2025-01-03,Azerbaijan,B2C,Transfer,Leisure,Supplier B,2,226.47,196.41,Confirmed,30.06,2025-01,0,2025,Jan,1
B1130,2026-05-16,Egypt,B2C,Flight,Leisure,Supplier D,1,485.64,345.73,Confirmed,139.91,2026-05,0,2026,May,5
B1131,2025-12-28,Egypt,B2B,Package,Business,Supplier A,1,1284.32,1078.24,Confirmed,206.08,2025-12,0,2025,Dec,12
B1132,2026-04-19,UAE,B2B,Hotel,Leisure,Supplier B,1,735.94,560.87,Confirmed,175.07,2026-04,0,2026,Apr,4
B1133,2025-10-15,UAE,B2C,Hotel,Family,Supplier B,1,553.87,480.75,Confirmed,73.12,2025-10,0,2025,Oct,10
B1134,2026-05-21,UAE,B2B,Flight,Couple,Supplier E,1,342.6,277.53,Completed,65.07,2026-05,0,2026,May,5
B1135,2025-01-08,Greece,B2C,Transfer,Family,Supplier E,3,354.36,308.47,Completed,45.89,2025-01,0,2025,Jan,1
B1136,2026-05-21,France,B2C,Hotel,Leisure,Supplier E,1,471.12,392.46,Confirmed,78.66,2026-05,0,2026,May,5
B1137,2025-03-08,France,B2C,Package,Family,Supplier B,1,1556.62,1367.05,Confirmed,189.57,2025-03,0,2025,Mar,3
B1138,2026-06-30,Azerbaijan,B2B,Package,Leisure,Supplier D,1,1765.43,1343.84,Confirmed,421.59,2026-06,0,2026,Jun,6
B1139,2025-11-27,Egypt,B2B,Transfer,Leisure,Supplier E,2,102.78,78.3,Completed,24.48,2025-11,0,2025,Nov,11
B1140,2026-05-23,UAE,B2C,Flight,Leisure,Supplier C,2,569.67,494.69,Confirmed,74.98,2026-05,0,2026,May,5
B1141,2026-06-30,Portugal,B2C,Package,Couple,Supplier B,1,1474.17,1048.32,Confirmed,425.85,2026-06,0,2026,Jun,6
B1142,2025-03-25,Azerbaijan,B2C,Flight,Couple,Supplier A,1,302.93,220.93,Cancelled,82.0,2025-03,1,2025,Mar,3
B1143,2025-07-21,France,B2B,Package,Leisure,Supplier A,1,1279.82,952.7,Confirmed,327.12,2025-07,0,2025,Jul,7
B1144,2026-05-07,Egypt,B2B,Flight,Family,Supplier B,1,51.99,42.59,Completed,9.4,2026-05,0,2026,May,5
B1145,2026-04-30,Greece,B2C,Package,Family,Supplier E,1,1413.33,1219.4,Completed,193.93,2026-04,0,2026,Apr,4
B1146,2025-03-16,Azerbaijan,B2C,Transfer,Couple,Supplier E,1,135.46,113.28,Confirmed,22.18,2025-03,0,2025,Mar,3
B1147,2025-03-29,Spain,B2B,Flight,Family,Supplier A,1,234.98,181.51,Completed,53.47,2025-03,0,2025,Mar,3
B1148,2025-03-05,Portugal,B2B,Flight,Couple,Supplier A,1,476.56,410.41,Completed,66.15,2025-03,0,2025,Mar,3
B1149,2025-02-27,Thailand,B2B,Flight,Couple,Supplier D,1,421.75,315.85,Confirmed,105.9,2025-02,0,2025,Feb,2
B1150,2026-02-25,Greece,B2B,Flight,Couple,Supplier D,2,441.75,323.91,Confirmed,117.84,2026-02,0,2026,Feb,2
B1151,2025-04-14,UAE,B2B,Flight,Family,Supplier E,1,429.59,309.98,Completed,119.61,2025-04,0,2025,Apr,4
B1152,2025-04-21,Italy,B2C,Flight,Business,Supplier E,1,296.81,236.16,Confirmed,60.65,2025-04,0,2025,Apr,4
B1153,2026-06-06,Turkey,B2B,Package,Couple,Supplier E,2,1161.42,937.61,Confirmed,223.81,2026-06,0,2026,Jun,6
B1154,2025-07-10,Greece,B2C,Hotel,Leisure,Supplier B,1,529.62,386.41,Confirmed,143.21,2025-07,0,2025,Jul,7
B1155,2026-03-23,Thailand,B2B,Package,Business,Supplier B,2,3137.95,2390.84,Completed,747.11,2026-03,0,2026,Mar,3
B1156,2025-11-13,Azerbaijan,B2B,Package,Family,Supplier A,3,3861.04,3160.49,Completed,700.55,2025-11,0,2025,Nov,11
B1157,2025-05-29,Spain,B2C,Hotel,Couple,Supplier C,1,579.92,474.53,Completed,105.39,2025-05,0,2025,May,5
B1158,2025-07-25,Greece,B2B,Flight,Business,Supplier D,2,868.01,670.03,Confirmed,197.98,2025-07,0,2025,Jul,7
B1159,2025-12-06,Azerbaijan,B2B,Package,Couple,Supplier C,1,1207.05,970.27,Confirmed,236.78,2025-12,0,2025,Dec,12
B1160,2025-04-18,Portugal,B2B,Flight,Business,Supplier A,1,328.37,236.88,Completed,91.49,2025-04,0,2025,Apr,4
B1161,2025-08-24,Portugal,B2C,Hotel,Couple,Supplier C,2,1538.56,1085.98,Cancelled,452.58,2025-08,1,2025,Aug,8
B1162,2025-07-30,Egypt,B2C,Hotel,Family,Supplier A,1,631.04,502.19,Confirmed,128.85,2025-07,0,2025,Jul,7
B1163,2026-01-02,Spain,B2C,Flight,Family,Supplier D,1,343.09,258.46,Completed,84.63,2026-01,0,2026,Jan,1
B1164,2026-01-04,Spain,B2C,Flight,Business,Supplier C,1,208.74,176.88,Completed,31.86,2026-01,0,2026,Jan,1
B1165,2025-08-13,Turkey,B2B,Hotel,Business,Supplier B,1,251.54,178.36,Confirmed,73.18,2025-08,0,2025,Aug,8
B1166,2025-01-23,France,B2C,Package,Leisure,Supplier B,2,1897.73,1564.8,Confirmed,332.93,2025-01,0,2025,Jan,1
B1167,2025-04-24,UAE,B2B,Hotel,Couple,Supplier B,1,624.15,465.31,Cancelled,158.84,2025-04,1,2025,Apr,4
B1168,2026-01-17,France,B2C,Transfer,Leisure,Supplier B,1,59.48,45.48,Completed,14.0,2026-01,0,2026,Jan,1
B1169,2025-07-14,Greece,B2B,Transfer,Family,Supplier E,2,185.02,141.2,Confirmed,43.82,2025-07,0,2025,Jul,7
B1170,2025-09-08,Spain,B2B,Hotel,Business,Supplier C,1,740.46,625.71,Confirmed,114.75,2025-09,0,2025,Sep,9
B1171,2025-02-24,Turkey,B2B,Hotel,Business,Supplier A,2,620.55,528.31,Confirmed,92.24,2025-02,0,2025,Feb,2
B1172,2025-03-08,France,B2B,Transfer,Couple,Supplier E,2,70.0,53.8,Completed,16.2,2025-03,0,2025,Mar,3
B1173,2025-07-03,UAE,B2B,Package,Couple,Supplier D,1,1106.0,865.6,Confirmed,240.4,2025-07,0,2025,Jul,7
B1174,2026-02-15,Azerbaijan,B2C,Flight,Business,Supplier B,2,846.78,734.89,Confirmed,111.89,2026-02,0,2026,Feb,2
B1175,2025-08-29,Egypt,B2B,Hotel,Couple,Supplier D,3,1706.38,1357.74,Confirmed,348.64,2025-08,0,2025,Aug,8
B1176,2025-06-10,UAE,B2C,Package,Business,Supplier A,1,1407.23,1105.53,Confirmed,301.7,2025-06,0,2025,Jun,6
B1177,2026-04-01,Thailand,B2C,Package,Leisure,Supplier D,3,4226.18,3697.09,Cancelled,529.09,2026-04,1,2026,Apr,4
B1178,2025-12-11,Egypt,B2B,Transfer,Couple,Supplier D,1,68.87,57.07,Confirmed,11.8,2025-12,0,2025,Dec,12
B1179,2026-05-25,UAE,B2B,Package,Leisure,Supplier B,2,1826.09,1479.69,Completed,346.4,2026-05,0,2026,May,5
B1180,2025-08-28,Turkey,B2B,Flight,Leisure,Supplier C,3,904.46,740.86,Confirmed,163.6,2025-08,0,2025,Aug,8
B1181,2026-06-10,Thailand,B2B,Flight,Business,Supplier A,1,384.03,296.69,Completed,87.34,2026-06,0,2026,Jun,6
B1182,2025-03-15,UAE,B2C,Flight,Family,Supplier B,1,136.33,115.42,Cancelled,20.91,2025-03,1,2025,Mar,3
B1183,2025-09-14,Turkey,B2C,Package,Business,Supplier E,1,769.91,553.61,Confirmed,216.3,2025-09,0,2025,Sep,9
B1184,2025-01-09,Turkey,B2B,Package,Couple,Supplier D,3,3005.09,2327.05,Completed,678.04,2025-01,0,2025,Jan,1
B1185,2025-01-13,Portugal,B2B,Hotel,Business,Supplier B,1,456.0,351.64,Confirmed,104.36,2025-01,0,2025,Jan,1
B1186,2026-05-01,Greece,B2B,Transfer,Family,Supplier A,1,100.44,73.14,Completed,27.3,2026-05,0,2026,May,5
B1187,2025-07-12,Egypt,B2C,Transfer,Couple,Supplier D,3,277.55,202.69,Completed,74.86,2025-07,0,2025,Jul,7
B1188,2025-01-31,UAE,B2C,Hotel,Family,Supplier A,2,919.93,736.19,Confirmed,183.74,2025-01,0,2025,Jan,1
B1189,2025-12-30,UAE,B2B,Hotel,Couple,Supplier D,3,2416.04,2107.9,Confirmed,308.14,2025-12,0,2025,Dec,12
B1190,2025-11-03,UAE,B2C,Flight,Business,Supplier B,1,321.65,276.46,Completed,45.19,2025-11,0,2025,Nov,11
B1191,2026-02-05,Egypt,B2B,Hotel,Leisure,Supplier E,2,1148.12,933.84,Confirmed,214.28,2026-02,0,2026,Feb,2
B1192,2025-07-12,Portugal,B2B,Flight,Couple,Supplier C,1,382.07,319.19,Confirmed,62.88,2025-07,0,2025,Jul,7
B1193,2025-06-25,Italy,B2C,Hotel,Couple,Supplier A,1,429.17,356.93,Completed,72.24,2025-06,0,2025,Jun,6
B1194,2025-07-23,Italy,B2B,Transfer,Business,Supplier B,1,143.36,104.13,Completed,39.23,2025-07,0,2025,Jul,7
B1195,2026-06-21,Italy,B2C,Transfer,Family,Supplier E,1,126.93,98.71,Confirmed,28.22,2026-06,0,2026,Jun,6
B1196,2025-06-25,UAE,B2B,Transfer,Business,Supplier A,1,98.73,85.37,Confirmed,13.36,2025-06,0,2025,Jun,6
B1197,2026-03-05,Portugal,B2B,Flight,Business,Supplier B,1,314.93,249.59,Confirmed,65.34,2026-03,0,2026,Mar,3
B1198,2025-11-14,Egypt,B2C,Transfer,Family,Supplier E,1,127.42,102.34,Confirmed,25.08,2025-11,0,2025,Nov,11
B1199,2026-05-30,Portugal,B2C,Package,Leisure,Supplier B,2,2433.88,2022.81,Confirmed,411.07,2026-05,0,2026,May,5
